team,pretourney_odds,season,odds_int,implied_probability
St Mary's (CA),50000,2018,50000,0.001996007984031936
Utah State,50000,2018,50000,0.001996007984031936
New Mexico State,50000,2018,50000,0.001996007984031936
Seton Hall,50000,2018,50000,0.001996007984031936
Ole Miss,50000,2018,50000,0.001996007984031936
St John's,100000,2018,100000,0.000999000999000999
Arizona State,100000,2018,100000,0.000999000999000999
Temple,100000,2018,100000,0.000999000999000999
Belmont,100000,2018,100000,0.000999000999000999
Georgia State,100000,2018,100000,0.000999000999000999
Northeastern,100000,2018,100000,0.000999000999000999
Old Dominion,150000,2018,150000,0.0006662225183211193
Yale,150000,2018,150000,0.0006662225183211193
St Louis,150000,2018,150000,0.0006662225183211193
Montana,150000,2018,150000,0.0006662225183211193
Northern Kentucky,150000,2018,150000,0.0006662225183211193
Vermont,200000,2018,200000,0.0004997501249375312
Iona,200000,2018,200000,0.0004997501249375312
Colgate,250000,2018,250000,0.00039984006397441024
Bradley,500000,2018,500000,0.0001999600079984003
North Dakota State,500000,2018,500000,0.0001999600079984003
Abilene Christian,500000,2018,500000,0.0001999600079984003
Fairleigh Dickinson,500000,2018,500000,0.0001999600079984003
Gardner-Webb,500000,2018,500000,0.0001999600079984003
NC Central,500000,2018,500000,0.0001999600079984003
Prairie View A&M,500000,2018,500000,0.0001999600079984003
Texas,0,2018,0,1.0
Arizona,0,2018,0,1.0
Hofstra,0,2018,0,1.0
Lipscomb,0,2018,0,1.0
Indiana,0,2018,0,1.0
TCU,0,2018,0,1.0
Butler,0,2018,0,1.0
Oakland,0,2018,0,1.0
Nebraska,0,2018,0,1.0
Loyola Chicago,0,2018,0,1.0
Furman,0,2018,0,1.0
Fresno State,0,2018,0,1.0
Clemson,0,2018,0,1.0
Alabama,0,2018,0,1.0
South Carolina,0,2018,0,1.0
South Dakota State,0,2018,0,1.0
Georgetown,0,2018,0,1.0
Davidson,0,2018,0,1.0
Oregon State,0,2018,0,1.0
Harvard,0,2018,0,1.0
Charleston,0,2018,0,1.0
Dayton,0,2018,0,1.0
Creighton,0,2018,0,1.0
Colorado,0,2018,0,1.0
Notre Dame,0,2018,0,1.0
Providence,0,2018,0,1.0
Pennsylvania,0,2018,0,1.0
Toledo,0,2018,0,1.0
Utah,0,2018,0,1.0
USC,0,2018,0,1.0
San Diego State,0,2018,0,1.0
Stanford,0,2018,0,1.0
St Bonaventure,0,2018,0,1.0
Grand Canyon,0,2018,0,1.0
George Mason,0,2018,0,1.0
Wright State,0,2018,0,1.0
Jacksonville State,0,2018,0,1.0
Xavier,0,2018,0,1.0
Arkansas,0,2018,0,1.0
San Francisco,0,2018,0,1.0
Rhode Island,0,2018,0,1.0
Ball State,0,2018,0,1.0
North Texas,0,2018,0,1.0
Boise State,0,2018,0,1.0
Central Michigan,0,2018,0,1.0
Duquesne,0,2018,0,1.0
Evansville,0,2018,0,1.0
Albany,0,2018,0,1.0
California,0,2018,0,1.0
Cleveland State,0,2018,0,1.0
Florida Gulf Coast,0,2018,0,1.0
West Virginia,0,2018,0,1.0
Miami (FL),0,2018,0,1.0
Missouri,0,2018,0,1.0
SMU,0,2018,0,1.0
Western Kentucky,0,2018,0,1.0
BYU,0,2018,0,1.0
DePaul,0,2018,0,1.0
Marshall,0,2018,0,1.0
San Diego,0,2018,0,1.0
Rider,0,2018,0,1.0
Princeton,0,2018,0,1.0
Texas State,0,2018,0,1.0
St Joseph's,0,2018,0,1.0
Northwestern,0,2018,0,1.0
Boston College,0,2018,0,1.0
Lafayette,0,2018,0,1.0
Kent State,0,2018,0,1.0
Memphis,0,2018,0,1.0
Georgia Tech,0,2018,0,1.0
Colorado State,0,2018,0,1.0
Bucknell,0,2018,0,1.0
Indiana State,0,2018,0,1.0
Louisiana Tech,0,2018,0,1.0
Valparaiso,0,2018,0,1.0
CS Fullerton,0,2018,0,1.0
East Tennessee State,0,2018,0,1.0
South Dakota,0,2018,0,1.0
UAB,0,2018,0,1.0
Illinois,0,2018,0,1.0
Tulsa,0,2018,0,1.0
Southern Illinois,0,2018,0,1.0
Northern Iowa,0,2018,0,1.0
Pittsburgh,0,2018,0,1.0
Georgia Southern,0,2018,0,1.0
Miami (OH),0,2018,0,1.0
Missouri State,0,2018,0,1.0
New Mexico,0,2018,0,1.0
Illinois State,0,2018,0,1.0
Richmond,0,2018,0,1.0
Ohio,0,2018,0,1.0
Portland,0,2018,0,1.0
Southern Mississippi,0,2018,0,1.0
Utah Valley,0,2018,0,1.0
Washington State,0,2018,0,1.0
Illinois Chicago,0,2018,0,1.0
Middle Tennessee State,0,2018,0,1.0
Tulane,0,2018,0,1.0
Monmouth,0,2018,0,1.0
Towson,0,2018,0,1.0
UC Davis,0,2018,0,1.0
William & Mary,0,2018,0,1.0
Eastern Michigan,0,2018,0,1.0
Western Michigan,0,2018,0,1.0
Milwaukee,0,2018,0,1.0
UCLA,0,2018,0,1.0
Wichita State,0,2018,0,1.0
Texas A&M,0,2018,0,1.0
UMBC,0,2018,0,1.0
NC State,0,2018,0,1.0
Connecticut,0,2018,0,1.0
UNC Greensboro,0,2018,0,1.0
Oklahoma State,0,2018,0,1.0
Texas San Antonio,0,2018,0,1.0
Georgia,0,2018,0,1.0
Massachusetts,0,2018,0,1.0
UC Santa Barbara,0,2018,0,1.0
Jacksonville,0,2018,0,1.0
UNLV,0,2018,0,1.0
Rutgers,0,2018,0,1.0
Wake Forest,0,2018,0,1.0
Hawaii,0,2018,0,1.0
Seattle,0,2018,0,1.0
Weber State,0,2018,0,1.0
La Salle,0,2018,0,1.0
South Alabama,0,2018,0,1.0
Wyoming,0,2018,0,1.0
UT-Arlington,0,2018,0,1.0
Penn State,0,2018,0,1.0
Vanderbilt,0,2018,0,1.0
Jackson State,0,2018,0,1.0
Stetson,0,2018,0,1.0
NC Wilmington,0,2018,0,1.0
Stephen F. Austin,0,2018,0,1.0
American,0,2018,0,1.0
UNC Asheville,0,2018,0,1.0
Air Force,0,2018,0,1.0
Akron,0,2018,0,1.0
Alabama A&M,0,2018,0,1.0
Alabama State,0,2018,0,1.0
Alcorn State,0,2018,0,1.0
Appalachian State,0,2018,0,1.0
Arkansas State,0,2018,0,1.0
Arkansas-Little Rock,0,2018,0,1.0
Arkansas-Pine Bluff,0,2018,0,1.0
Army,0,2018,0,1.0
Austin Peay,0,2018,0,1.0
Bethune-Cookman,0,2018,0,1.0
Binghamton,0,2018,0,1.0
Boston University,0,2018,0,1.0
Bowling Green,0,2018,0,1.0
Brown,0,2018,0,1.0
Bryant,0,2018,0,1.0
Cal Poly,0,2018,0,1.0
Campbell,0,2018,0,1.0
Canisius,0,2018,0,1.0
Central Arkansas,0,2018,0,1.0
Central Connecticut,0,2018,0,1.0
Charleston Southern,0,2018,0,1.0
Charlotte,0,2018,0,1.0
Chattanooga,0,2018,0,1.0
Chicago State,0,2018,0,1.0
Coastal Carolina,0,2018,0,1.0
Columbia,0,2018,0,1.0
Coppin State,0,2018,0,1.0
Cornell,0,2018,0,1.0
CS Bakersfield,0,2018,0,1.0
CS Northridge,0,2018,0,1.0
Dartmouth,0,2018,0,1.0
Delaware,0,2018,0,1.0
Delaware State,0,2018,0,1.0
Denver,0,2018,0,1.0
Detroit,0,2018,0,1.0
Drake,0,2018,0,1.0
Drexel,0,2018,0,1.0
East Carolina,0,2018,0,1.0
Eastern Illinois,0,2018,0,1.0
Eastern Kentucky,0,2018,0,1.0
Eastern Washington,0,2018,0,1.0
Elon,0,2018,0,1.0
Fairfield,0,2018,0,1.0
Florida A&M,0,2018,0,1.0
Florida Atlantic,0,2018,0,1.0
Florida Intl,0,2018,0,1.0
Fordham,0,2018,0,1.0
George Washington,0,2018,0,1.0
Grambling State,0,2018,0,1.0
Green Bay,0,2018,0,1.0
Hampton,0,2018,0,1.0
Hartford,0,2018,0,1.0
High Point,0,2018,0,1.0
Holy Cross,0,2018,0,1.0
Houston Baptist,0,2018,0,1.0
Howard,0,2018,0,1.0
Idaho,0,2018,0,1.0
Idaho State,0,2018,0,1.0
Incarnate Word,0,2018,0,1.0
IPFW,0,2018,0,1.0
IUPUI,0,2018,0,1.0
James Madison,0,2018,0,1.0
Kennesaw State,0,2018,0,1.0
Lamar,0,2018,0,1.0
Lehigh,0,2018,0,1.0
LIU Brooklyn,0,2018,0,1.0
Long Beach State,0,2018,0,1.0
Longwood,0,2018,0,1.0
Louisiana Lafayette,0,2018,0,1.0
Louisiana Monroe,0,2018,0,1.0
Loyola Maryland,0,2018,0,1.0
Loyola Marymount,0,2018,0,1.0
Maine,0,2018,0,1.0
Manhattan,0,2018,0,1.0
Marist,0,2018,0,1.0
Maryland-Eastern Shore,0,2018,0,1.0
McNeese State,0,2018,0,1.0
Mercer,0,2018,0,1.0
Mississippi Valley State,0,2018,0,1.0
Montana State,0,2018,0,1.0
Morehead State,0,2018,0,1.0
Morgan State,0,2018,0,1.0
Mount St Mary's,0,2018,0,1.0
Navy,0,2018,0,1.0
New Hampshire,0,2018,0,1.0
New Orleans,0,2018,0,1.0
Niagara,0,2018,0,1.0
Nicholls State,0,2018,0,1.0
NJIT,0,2018,0,1.0
Norfolk State,0,2018,0,1.0
North Carolina A&T,0,2018,0,1.0
North Dakota,0,2018,0,1.0
North Florida,0,2018,0,1.0
Northern Arizona,0,2018,0,1.0
Northern Colorado,0,2018,0,1.0
Northern Illinois,0,2018,0,1.0
Northwestern State,0,2018,0,1.0
Omaha,0,2018,0,1.0
Oral Roberts,0,2018,0,1.0
Pacific,0,2018,0,1.0
Pepperdine,0,2018,0,1.0
Portland State,0,2018,0,1.0
Presbyterian College,0,2018,0,1.0
Quinnipiac,0,2018,0,1.0
Radford,0,2018,0,1.0
Rice,0,2018,0,1.0
Robert Morris,0,2018,0,1.0
Sacramento State,0,2018,0,1.0
Sacred Heart,0,2018,0,1.0
Sam Houston State,0,2018,0,1.0
Samford,0,2018,0,1.0
San Jose State,0,2018,0,1.0
Santa Clara,0,2018,0,1.0
Savannah State,0,2018,0,1.0
Siena,0,2018,0,1.0
SIU Edwardsville,0,2018,0,1.0
South Carolina State,0,2018,0,1.0
South Carolina Upstate,0,2018,0,1.0
South Florida,0,2018,0,1.0
Southeast Missouri State,0,2018,0,1.0
Southeastern Louisiana,0,2018,0,1.0
Southern,0,2018,0,1.0
Southern Utah,0,2018,0,1.0
St Francis (BKN),0,2018,0,1.0
St Francis (PA),0,2018,0,1.0
St Peter's,0,2018,0,1.0
Stony Brook,0,2018,0,1.0
Tennessee State,0,2018,0,1.0
Tennessee Tech,0,2018,0,1.0
Tennessee-Martin,0,2018,0,1.0
Texas A&M-CC,0,2018,0,1.0
Texas Southern,0,2018,0,1.0
The Citadel,0,2018,0,1.0
Troy,0,2018,0,1.0
UC Riverside,0,2018,0,1.0
UMass Lowell,0,2018,0,1.0
UMKC,0,2018,0,1.0
UNC Wilmington,0,2018,0,1.0
UT Rio Grande Valley,0,2018,0,1.0
UTEP,0,2018,0,1.0
VMI,0,2018,0,1.0
Wagner,0,2018,0,1.0
Western Carolina,0,2018,0,1.0
Western Illinois,0,2018,0,1.0
Winthrop,0,2018,0,1.0
Youngstown State,0,2018,0,1.0
Baylor,500,2020,500,0.16666666666666666
Gonzaga,200,2020,200,0.3333333333333333
Houston,1600,2020,1600,0.058823529411764705
UCLA,12500,2020,12500,0.007936507936507936
Michigan,700,2020,700,0.125
USC,3500,2020,3500,0.027777777777777776
Arkansas,3500,2020,3500,0.027777777777777776
Oregon State,15000,2020,15000,0.006622516556291391
Alabama,1600,2020,1600,0.058823529411764705
Loyola Chicago,4000,2020,4000,0.024390243902439025
Florida State,2000,2020,2000,0.047619047619047616
Creighton,2500,2020,2500,0.038461538461538464
Villanova,4000,2020,4000,0.024390243902439025
Oregon,5000,2020,5000,0.0196078431372549
Syracuse,8000,2020,8000,0.012345679012345678
Oral Roberts,25000,2020,25000,0.00398406374501992
Illinois,600,2020,600,0.14285714285714285
Iowa,1600,2020,1600,0.058823529411764705
Oklahoma State,1600,2020,1600,0.058823529411764705
West Virginia,2000,2020,2000,0.047619047619047616
Texas Tech,2500,2020,2500,0.038461538461538464
Kansas,2500,2020,2500,0.038461538461538464
Oklahoma,3500,2020,3500,0.027777777777777776
Wisconsin,4000,2020,4000,0.024390243902439025
Colorado,6600,2020,6600,0.014925373134328358
LSU,5000,2020,5000,0.0196078431372549
Rutgers,6600,2020,6600,0.014925373134328358
Florida,8000,2020,8000,0.012345679012345678
Maryland,10000,2020,10000,0.009900990099009901
North Texas,15000,2020,15000,0.006622516556291391
Ohio,20000,2020,20000,0.004975124378109453
Abilene Christian,100000,2020,100000,0.000999000999000999
Ohio State,1600,2020,1600,0.058823529411764705
Texas,2000,2020,2000,0.047619047619047616
Connecticut,3300,2020,3300,0.029411764705882353
Tennessee,4000,2020,4000,0.024390243902439025
Purdue,4000,2020,4000,0.024390243902439025
Virginia,5000,2020,5000,0.0196078431372549
North Carolina,5000,2020,5000,0.0196078431372549
San Diego State,5000,2020,5000,0.0196078431372549
Missouri,6600,2020,6600,0.014925373134328358
Virginia Tech,6600,2020,6600,0.014925373134328358
Utah State,6600,2020,6600,0.014925373134328358
Clemson,8000,2020,8000,0.012345679012345678
BYU,8000,2020,8000,0.012345679012345678
Michigan State,10000,2020,10000,0.009900990099009901
Drake,10000,2020,10000,0.009900990099009901
Georgia Tech,10000,2020,10000,0.009900990099009901
Wichita State,10000,2020,10000,0.009900990099009901
VCU,10000,2020,10000,0.009900990099009901
Georgetown,10000,2020,10000,0.009900990099009901
St Bonaventure,10000,2020,10000,0.009900990099009901
UNC Greensboro,15000,2020,15000,0.006622516556291391
Winthrop,15000,2020,15000,0.006622516556291391
Colgate,20000,2020,20000,0.004975124378109453
Liberty,25000,2020,25000,0.00398406374501992
UC Santa Barbara,25000,2020,25000,0.00398406374501992
Morehead State,50000,2020,50000,0.001996007984031936
Eastern Washington,75000,2020,75000,0.0013315579227696406
Grand Canyon,75000,2020,75000,0.0013315579227696406
Iona,200000,2020,200000,0.0004997501249375312
Appalachian State,200000,2020,200000,0.0004997501249375312
Cleveland State,200000,2020,200000,0.0004997501249375312
Drexel,200000,2020,200000,0.0004997501249375312
Hartford,200000,2020,200000,0.0004997501249375312
Mount St Mary's,200000,2020,200000,0.0004997501249375312
Norfolk State,200000,2020,200000,0.0004997501249375312
Texas Southern,200000,2020,200000,0.0004997501249375312
Louisville,0,2020,0,1.0
St Louis,0,2020,0,1.0
Indiana,0,2020,0,1.0
Stanford,0,2020,0,1.0
Marquette,0,2020,0,1.0
Xavier,0,2020,0,1.0
SMU,0,2020,0,1.0
Arizona State,0,2020,0,1.0
Minnesota,0,2020,0,1.0
Duke,0,2020,0,1.0
Kentucky,0,2020,0,1.0
Boise State,0,2020,0,1.0
Memphis,0,2020,0,1.0
Richmond,0,2020,0,1.0
Dayton,0,2020,0,1.0
Butler,0,2020,0,1.0
Mississippi State,0,2020,0,1.0
Ole Miss,0,2020,0,1.0
Penn State,0,2020,0,1.0
South Carolina,0,2020,0,1.0
St Mary's (CA),0,2020,0,1.0
UNLV,0,2020,0,1.0
Utah,0,2020,0,1.0
Rhode Island,0,2020,0,1.0
Northwestern,0,2020,0,1.0
Pittsburgh,0,2020,0,1.0
Providence,0,2020,0,1.0
Notre Dame,0,2020,0,1.0
Nevada,0,2020,0,1.0
TCU,0,2020,0,1.0
Temple,0,2020,0,1.0
NC State,0,2020,0,1.0
Western Kentucky,0,2020,0,1.0
Belmont,0,2020,0,1.0
Northern Iowa,0,2020,0,1.0
Cincinnati,0,2020,0,1.0
Iowa State,0,2020,0,1.0
Nebraska,0,2020,0,1.0
Georgia,0,2020,0,1.0
St John's,0,2020,0,1.0
Davidson,0,2020,0,1.0
DePaul,0,2020,0,1.0
Texas A M,0,2020,0,1.0
Colorado State,0,2020,0,1.0
Miami (FL),0,2020,0,1.0
Tulsa,0,2020,0,1.0
Washington,0,2020,0,1.0
California,0,2020,0,1.0
Kansas State,0,2020,0,1.0
Tennessee Tech,0,2020,0,1.0
Vanderbilt,0,2020,0,1.0
San Francisco,0,2020,0,1.0
Buffalo,0,2020,0,1.0
South Dakota State,0,2020,0,1.0
Wright State,0,2020,0,1.0
Boston College,0,2020,0,1.0
Central Florida,0,2020,0,1.0
Duquesne,0,2020,0,1.0
New Mexico State,0,2020,0,1.0
South Florida,0,2020,0,1.0
Washington State,0,2020,0,1.0
Wake Forest,0,2020,0,1.0
Akron,0,2020,0,1.0
Hofstra,0,2020,0,1.0
Stephen F Austin,0,2020,0,1.0
UC Irvine,0,2020,0,1.0
Vermont,0,2020,0,1.0
Air Force,0,2020,0,1.0
Bowling Green,0,2020,0,1.0
Bradley,0,2020,0,1.0
East Carolina,0,2020,0,1.0
East Tennessee State,0,2020,0,1.0
George Mason,0,2020,0,1.0
Little Rock,0,2020,0,1.0
Loyola Marymount,0,2020,0,1.0
New Mexico,0,2020,0,1.0
Pacific,0,2020,0,1.0
Pepperdine,0,2020,0,1.0
Portland,0,2020,0,1.0
Tulane,0,2020,0,1.0
Umass,0,2020,0,1.0
Alabama A M,0,2020,0,1.0
Alabama State,0,2020,0,1.0
Albany,0,2020,0,1.0
Alcorn State,0,2020,0,1.0
American,0,2020,0,1.0
Arkansas Pine Bluff,0,2020,0,1.0
Arkansas State,0,2020,0,1.0
Army,0,2020,0,1.0
Austin Peay,0,2020,0,1.0
Ball State,0,2020,0,1.0
Bethune Cookman,0,2020,0,1.0
Binghamton,0,2020,0,1.0
Boston University,0,2020,0,1.0
Bryant,0,2020,0,1.0
Bucknell,0,2020,0,1.0
Cal Poly,0,2020,0,1.0
Campbell,0,2020,0,1.0
Canisius,0,2020,0,1.0
Central Arkansas,0,2020,0,1.0
Central Connecticut,0,2020,0,1.0
Central Michigan,0,2020,0,1.0
Charleston Southern,0,2020,0,1.0
Charlotte,0,2020,0,1.0
Chattanooga,0,2020,0,1.0
Chicago State,0,2020,0,1.0
Coastal Carolina,0,2020,0,1.0
College of Charleston,0,2020,0,1.0
Coppin State,0,2020,0,1.0
CS Bakersfield,0,2020,0,1.0
CS Fullerton,0,2020,0,1.0
CS Northridge,0,2020,0,1.0
Delaware,0,2020,0,1.0
Delaware State,0,2020,0,1.0
Denver,0,2020,0,1.0
Detroit,0,2020,0,1.0
Eastern Illinois,0,2020,0,1.0
Eastern Kentucky,0,2020,0,1.0
Eastern Michigan,0,2020,0,1.0
Elon,0,2020,0,1.0
Evansville,0,2020,0,1.0
Fairfield,0,2020,0,1.0
FIU,0,2020,0,1.0
Florida A M,0,2020,0,1.0
Florida Atlantic,0,2020,0,1.0
Florida Gulf Coast,0,2020,0,1.0
Fordham,0,2020,0,1.0
Fresno State,0,2020,0,1.0
Furman,0,2020,0,1.0
Gardner Webb,0,2020,0,1.0
George Washington,0,2020,0,1.0
Georgia Southern,0,2020,0,1.0
Georgia State,0,2020,0,1.0
Grambling,0,2020,0,1.0
Green Bay,0,2020,0,1.0
Hampton,0,2020,0,1.0
Hawaii,0,2020,0,1.0
High Point,0,2020,0,1.0
Holy Cross,0,2020,0,1.0
Houston Baptist,0,2020,0,1.0
Howard,0,2020,0,1.0
Idaho,0,2020,0,1.0
Idaho State,0,2020,0,1.0
Illinois State,0,2020,0,1.0
Incarnate Word,0,2020,0,1.0
Indiana State,0,2020,0,1.0
IUPUI,0,2020,0,1.0
Jackson State,0,2020,0,1.0
Jacksonville,0,2020,0,1.0
Jacksonville State,0,2020,0,1.0
James Madison,0,2020,0,1.0
Kansas City,0,2020,0,1.0
Kennesaw State,0,2020,0,1.0
Kent State,0,2020,0,1.0
La Salle,0,2020,0,1.0
Lafayette,0,2020,0,1.0
Lamar,0,2020,0,1.0
Lehigh,0,2020,0,1.0
Lipscomb,0,2020,0,1.0
LIU,0,2020,0,1.0
Long Beach State,0,2020,0,1.0
Longwood,0,2020,0,1.0
Louisiana,0,2020,0,1.0
Louisiana Monroe,0,2020,0,1.0
Louisiana Tech,0,2020,0,1.0
Maine,0,2020,0,1.0
Manhattan,0,2020,0,1.0
Marist,0,2020,0,1.0
Marshall,0,2020,0,1.0
Maryland Eastern Shore,0,2020,0,1.0
Mcneese State,0,2020,0,1.0
Mercer,0,2020,0,1.0
Middle Tennessee,0,2020,0,1.0
Milwaukee,0,2020,0,1.0
Mississippi Valley State,0,2020,0,1.0
Missouri State,0,2020,0,1.0
Montana,0,2020,0,1.0
Montana State,0,2020,0,1.0
Morgan State,0,2020,0,1.0
Murray State,0,2020,0,1.0
Navy,0,2020,0,1.0
New Hampshire,0,2020,0,1.0
New Orleans,0,2020,0,1.0
Niagara,0,2020,0,1.0
Nicholls,0,2020,0,1.0
North Carolina Central,0,2020,0,1.0
North Dakota,0,2020,0,1.0
North Dakota State,0,2020,0,1.0
North Florida,0,2020,0,1.0
Northeastern,0,2020,0,1.0
Northern Arizona,0,2020,0,1.0
Northern Colorado,0,2020,0,1.0
Northern Illinois,0,2020,0,1.0
Northern Kentucky,0,2020,0,1.0
Northwestern State,0,2020,0,1.0
Oakland,0,2020,0,1.0
Old Dominion,0,2020,0,1.0
Omaha,0,2020,0,1.0
Portland State,0,2020,0,1.0
Presbyterian,0,2020,0,1.0
Purdue Fort Wayne,0,2020,0,1.0
Quinnipiac,0,2020,0,1.0
Radford,0,2020,0,1.0
Rice,0,2020,0,1.0
Robert Morris,0,2020,0,1.0
Sacramento State,0,2020,0,1.0
Sacred Heart,0,2020,0,1.0
Sam Houston State,0,2020,0,1.0
Samford,0,2020,0,1.0
San Diego,0,2020,0,1.0
San Jose State,0,2020,0,1.0
Santa Clara,0,2020,0,1.0
Seattle,0,2020,0,1.0
Siena,0,2020,0,1.0
SIU Edwardsville,0,2020,0,1.0
South Alabama,0,2020,0,1.0
South Carolina State,0,2020,0,1.0
South Dakota,0,2020,0,1.0
Southeast Missouri,0,2020,0,1.0
Southeastern Louisiana,0,2020,0,1.0
Southern,0,2020,0,1.0
Southern Illinois,0,2020,0,1.0
Southern Miss,0,2020,0,1.0
Southern Utah,0,2020,0,1.0
St Francis Brooklyn,0,2020,0,1.0
St Joseph's,0,2020,0,1.0
Stetson,0,2020,0,1.0
Stony Brook,0,2020,0,1.0
Tennessee State,0,2020,0,1.0
Texas Arlington,0,2020,0,1.0
Texas State,0,2020,0,1.0
The Citadel,0,2020,0,1.0
Toledo,0,2020,0,1.0
Towson,0,2020,0,1.0
Troy,0,2020,0,1.0
UAB,0,2020,0,1.0
UC Davis,0,2020,0,1.0
UC Riverside,0,2020,0,1.0
UIC,0,2020,0,1.0
UMASS Lowell,0,2020,0,1.0
UMBC,0,2020,0,1.0
UNC Asheville,0,2020,0,1.0
UNC Wilmington,0,2020,0,1.0
USC Upstate,0,2020,0,1.0
UT Martin,0,2020,0,1.0
Utah Valley,0,2020,0,1.0
UTEP,0,2020,0,1.0
UTRGV,0,2020,0,1.0
UTSA,0,2020,0,1.0
Valparaiso,0,2020,0,1.0
VMI,0,2020,0,1.0
Wagner,0,2020,0,1.0
Weber State,0,2020,0,1.0
Western Carolina,0,2020,0,1.0
Western Illinois,0,2020,0,1.0
Western Michigan,0,2020,0,1.0
William   Mary,0,2020,0,1.0
Wofford,0,2020,0,1.0
Wyoming,0,2020,0,1.0
Youngstown State,0,2020,0,1.0
Miami (OH),0,2020,0,1.0
Auburn,0,2020,0,1.0
Arizona,0,2020,0,1.0
Yale,0,2020,0,1.0
Brown,0,2020,0,1.0
Columbia,0,2020,0,1.0
Cornell,0,2020,0,1.0
Dartmouth,0,2020,0,1.0
Harvard,0,2020,0,1.0
Penn,0,2020,0,1.0
Kansas,900,2021,900,0.1
North Carolina,12500,2021,12500,0.007936507936507936
Duke,1400,2021,1400,0.06666666666666667
Villanova,1800,2021,1800,0.05263157894736842
Houston,3300,2021,3300,0.029411764705882353
Arkansas,6600,2021,6600,0.014925373134328358
Miami (FL),25000,2021,25000,0.00398406374501992
St Peter's,300000,2021,300000,0.0003332222592469177
Gonzaga,300,2021,300,0.25
Arizona,600,2021,600,0.14285714285714285
Purdue,1800,2021,1800,0.05263157894736842
UCLA,2200,2021,2200,0.043478260869565216
Texas Tech,2200,2021,2200,0.043478260869565216
Michigan,12500,2021,12500,0.007936507936507936
Providence,15000,2021,15000,0.006622516556291391
Iowa State,25000,2021,25000,0.00398406374501992
Baylor,1200,2021,1200,0.07692307692307693
Auburn,1400,2021,1400,0.06666666666666667
Tennessee,1800,2021,1800,0.05263157894736842
Illinois,4000,2021,4000,0.024390243902439025
Texas,8000,2021,8000,0.012345679012345678
Wisconsin,8000,2021,8000,0.012345679012345678
St Mary's (CA),12500,2021,12500,0.007936507936507936
Ohio State,20000,2021,20000,0.004975124378109453
Michigan State,12500,2021,12500,0.007936507936507936
Memphis,12500,2021,12500,0.007936507936507936
Murray State,25000,2021,25000,0.00398406374501992
Notre Dame,50000,2021,50000,0.001996007984031936
Creighton,25000,2021,25000,0.00398406374501992
TCU,25000,2021,25000,0.00398406374501992
Richmond,100000,2021,100000,0.000999000999000999
New Mexico State,100000,2021,100000,0.000999000999000999
Kentucky,800,2021,800,0.1111111111111111
Iowa,2500,2021,2500,0.038461538461538464
Connecticut,8000,2021,8000,0.012345679012345678
Alabama,12500,2021,12500,0.007936507936507936
LSU,12500,2021,12500,0.007936507936507936
Loyola Chicago,15000,2021,15000,0.006622516556291391
Virginia Tech,15000,2021,15000,0.006622516556291391
USC,20000,2021,20000,0.004975124378109453
Marquette,20000,2021,20000,0.004975124378109453
San Francisco,20000,2021,20000,0.004975124378109453
San Diego State,20000,2021,20000,0.004975124378109453
Indiana,25000,2021,25000,0.00398406374501992
Colorado State,25000,2021,25000,0.00398406374501992
Boise State,25000,2021,25000,0.00398406374501992
Davidson,25000,2021,25000,0.00398406374501992
Seton Hall,25000,2021,25000,0.00398406374501992
Wyoming,50000,2021,50000,0.001996007984031936
South Dakota State,50000,2021,50000,0.001996007984031936
Vermont,50000,2021,50000,0.001996007984031936
Rutgers,50000,2021,50000,0.001996007984031936
UAB,100000,2021,100000,0.000999000999000999
Chattanooga,100000,2021,100000,0.000999000999000999
Montana State,200000,2021,200000,0.0004997501249375312
Akron,200000,2021,200000,0.0004997501249375312
Jacksonville State,300000,2021,300000,0.0003332222592469177
Colgate,300000,2021,300000,0.0003332222592469177
Delaware,300000,2021,300000,0.0003332222592469177
Longwood,300000,2021,300000,0.0003332222592469177
Yale,300000,2021,300000,0.0003332222592469177
Norfolk State,300000,2021,300000,0.0003332222592469177
Georgia State,300000,2021,300000,0.0003332222592469177
Cal State Fullerton,500000,2021,500000,0.0001999600079984003
Wright State,500000,2021,500000,0.0001999600079984003
Bryant,500000,2021,500000,0.0001999600079984003
Texas Southern,500000,2021,500000,0.0001999600079984003
Texas A M-Corpus Christi,500000,2021,500000,0.0001999600079984003
Xavier,0,2021,0,1.0
Oregon,0,2021,0,1.0
Florida State,0,2021,0,1.0
Wake Forest,0,2021,0,1.0
Florida,0,2021,0,1.0
Oklahoma,0,2021,0,1.0
St Bonaventure,0,2021,0,1.0
Virginia,0,2021,0,1.0
BYU,0,2021,0,1.0
West Virginia,0,2021,0,1.0
Mississippi State,0,2021,0,1.0
Texas A&M,0,2021,0,1.0
SMU,0,2021,0,1.0
Louisville,0,2021,0,1.0
Washington State,0,2021,0,1.0
Maryland,0,2021,0,1.0
Colorado,0,2021,0,1.0
Central Florida,0,2021,0,1.0
Belmont,0,2021,0,1.0
VCU,0,2021,0,1.0
Cincinnati,0,2021,0,1.0
Stanford,0,2021,0,1.0
Penn State,0,2021,0,1.0
St Louis,0,2021,0,1.0
Missouri State,0,2021,0,1.0
South Carolina,0,2021,0,1.0
Santa Clara,0,2021,0,1.0
Ohio,0,2021,0,1.0
Iona,0,2021,0,1.0
Dayton,0,2021,0,1.0
Fresno State,0,2021,0,1.0
